id	name	inchikey
DB03916	4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine	RHOOHUMOHVIXEF-UHFFFAOYSA-N
DB03917	N-Ethylretinamide	WKYDOCGICAMTKE-NBIQJRODSA-N
DB03918	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03919	Ethyl-Carbamic Acid Methyl Ester	AEARPZNULDFPNQ-UHFFFAOYSA-N
DB03920	N-Methyl-Alpha-Beta-Dehydroalanine	FLEYLGCAQDCGHN-UHFFFAOYSA-N
DB03921	4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline	IBCXZJCWDGCXQT-UHFFFAOYSA-N
DB03923	Feruloyl Coenzyme A	ILSPFIPSQSFPCN-VYBUCKLUSA-N
DB03924	5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone	QVEMRPAUHFWHRV-UHFFFAOYSA-N
DB03925	Freselestat	HMPQTEPEMQZWQH-QZTJIDSGSA-N
DB03926	5alpha-androstane-3beta,17alpha-diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03927	Glycyl-L-alpha-amino-epsilon-pimelyl-D-alanine	ZMQJQOKNTYQVHO-SFYZADRCSA-N
DB03928	Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol	BGDMJXZYDKFEGJ-UHFFFAOYSA-N
DB03929	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03930	4-Methyl-Pyrroline-5-Carboxylic Acid	ZVJPMCWYCLEWPG-RFZPGFLSSA-N
DB03931	Diguanosine-5'-Triphosphate	AAXYAFFKOSNMEB-MHARETSRSA-N
DB03932	LFA703	WPVRNXUYVXQXPY-YFAYRSKXSA-N
DB03933	C-1027 Aromatized chromophore	SAWXMTQYIIZWNU-RGEBLUSTSA-O
DB03934	Zinc protoporphyrin	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03935	1,4-Dideoxy-O2-Sulfo-Glucuronic Acid	COJBCAMFZDFGFK-TVSWGBMESA-N
DB03936	1-Deoxy-Ribofuranose-5'-Phosphate	CYZZKTRFOOKUMT-VPENINKCSA-N
DB03937	D-erythrose 4-phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03938	Deacetoxycephalosporin C	NNQIJOYQWYKBOW-JWKOBGCHSA-N
DB03939	(4S)-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone	DEAAWXYGBWCVJW-VKHMYHEASA-N
DB03940	Oxamic Acid	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03941	p-Heptylphenol	KNDDEFBFJLKPFE-UHFFFAOYSA-N
DB03942	Carboxylic PRPP	OICBXEWBKALHHB-MOJAZDJTSA-N
DB03943	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03944	5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One	IZLRMTJLQCLMKF-CYBMUJFWSA-N
DB03945	N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03946	3,4-Dihydroxybenzoic Acid	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03947	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03948	6-Chloropurine Riboside, 5'-Monophosphate	ALOBOMYIOYNCBS-KQYNXXCUSA-O
DB03949	N-[(2S)-3-Phenyl-2-sulfanylpropanoyl]-L-phenylalanyl-L-tyrosine	GIVBBFGMRNXKPE-HJOGWXRNSA-N
DB03950	(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide	ZFWHOUCRVSOZJE-AWEZNQCLSA-N
DB03951	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03952	9-(6-deoxy-beta-D-allofuranosyl)-6-methylpurine	XJZDIUOABWMPLZ-FHQKJXBVSA-N
DB03953	Thiocitrulline	BKGWACHYAMTLAF-BYPYZUCNSA-N
DB03955	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03956	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03957	SP2456	SSSXBBASYYVGCI-HSZRJFAPSA-N
DB03958	7-methyl-guanosine-5'-triphosphate-5'-guanosine	FHHZHGZBHYYWTG-INFSMZHSSA-O
DB03959	N,O6-Disulfo-Glucosamine	DQTRACMFIGDHSN-UKFBFLRUSA-N
DB03960	Cp-Coeleneterazine	XOSFCMOTHZJUQK-OFVILXPXSA-N
DB03961	2c-Methyl-D-Erythritol 2,4-Cyclodiphosphate	SFRQRNJMIIUYDI-UHNVWZDZSA-N
DB03962	Nicotinamide 8-bromo-adenine dinucleotide phosphate	MDKMTCCUJSRQGW-NAJQWHGHSA-N
DB03963	S-(Dimethylarsenic)Cysteine	UKLXSOVDMSQHMM-BYPYZUCNSA-N
DB03964	4-Hydroxy-Aconitate Ion	WUUVSJBKHXDKBS-ROFOPDMZSA-K
DB03966	Clorobiocin	FJAQNRBDVKIIKK-LFLQOBSNSA-N
DB03967	Dodecyl sulfate	MOTZDAYCYVMXPC-UHFFFAOYSA-N
DB03968	1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine	YARDEGUIPATLSG-UHFFFAOYSA-N
DB03970	(7R)-7-(6,7-Dihydro-5H-cyclopenta[d]imidazo[2,1-b][1,3]thiazol-2-yl)-2,7-dihydro-1,4-thiazepine-3,6-dicarboxylic acid	CHNMLWCTGYMVFH-GFCCVEGCSA-N
DB03971	Acarbose Derived Hexasaccharide	MBNITLCAVXHYER-DHAMQIFDSA-N
DB03972	2-Amino-4h-1,3-Benzoxathiin-4-Ol	DVFUKUONLVBBEH-SFYZADRCSA-N
DB03973	3-[2,6,8-Trioxo-9-[(2R,3R,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate	KPHFGOGGKPGLTM-ZXFLCMHBSA-N
DB03974	L-homoarginine	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03975	Mercuribenzoic Acid	FVFZSVRSDNUCGG-UHFFFAOYSA-N
DB03976	Phosphorylisopropane	QPPQHRDVPBTVEV-UHFFFAOYSA-N
DB03977	Trimethyllysine	MXNRLFUSFKVQSK-QMMMGPOBSA-O
DB03978	Tyrosinal	DXGAIOIQACHYRK-QMMMGPOBSA-N
DB03979	1-[Glycerolylphosphonyl]-2-[8-(2-Hexyl-Cyclopropyl)-Octanal-1-Yl]-3-[Hexadecanal-1-Yl]-Glycerol	JWIOKCJPLNKYBQ-JIZALCTLSA-N
DB03980	4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole	DFEYXQGDDCDXJK-UHFFFAOYSA-N
DB03981	1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid	VJIMUKBSNUBECH-YKKSOZKNSA-N
DB03982	Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid	WQWCUHJIERBOSM-UHFFFAOYSA-N
DB03983	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03984	Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide	MWTQNXVXPLTHJB-YADHBBJMSA-N
DB03985	R-azabisabolene	GGPFTSMJRHEOJG-CQSZACIVSA-O
DB03986	6-methyl-formycin A	UHYKIYIKTWEXSX-LFAOKBQASA-O
DB03987	2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	XWCCXDBXMCTZPW-UHFFFAOYSA-N
DB03988	2,6-Diamino-Hexanoic Acid Amide	HKXLAGBDJVHRQG-YFKPBYRVSA-O
DB03989	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03990	4'-nitrophenyl-3i-thiolaminaritrioside	VWNONHZCCMYIGR-VGNFVTAUSA-N
DB03991	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03992	3-(Benzoylamino)-L-Alanine	BMHTVISVLHMFTC-QMMMGPOBSA-N
DB03993	Isocaproic acid	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03994	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03995	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03996	3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol	QBZAPFWYAPXRGQ-KRWDZBQOSA-N
DB03997	L-histidinol phosphate	CWNDERHTHMWBSI-YFKPBYRVSA-N
DB03998	[2-(Methyleneamine)-4-(4-Hydroxy-Benzylidine)-5-Oxo-4,5-Dihydro-Imidazol-1-Yl]-Acetaldehyde	IZZXWFHPOZIXIE-YHYXMXQVSA-N
DB03999	Butylphosphonate	UOKRBSXOBUKDGE-UHFFFAOYSA-N
DB04000	Bromo-Willardiine	AEKIJKSVXKWGRJ-BYPYZUCNSA-N
DB04001	6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid	AHWMERGBWWROMM-UHFFFAOYSA-N
DB04002	4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide	XLYYIFIRODREFK-UHFFFAOYSA-N
DB04003	{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid	FXUGQWABROMTDA-SBUREZEXSA-N
DB04004	2,6-Diamino-8-(2-Dimethylaminoethylsulfanylmethyl)-3h-Quinazolin-4-One	FDIXHXDLCOSDFY-UHFFFAOYSA-N
DB04005	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04006	[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone	WUGJIPFLBOATGL-UHFFFAOYSA-N
DB04007	Bromo-WR99210	MPXYCOHVHSXSDC-UHFFFAOYSA-N
DB04008	Zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04009	Dimethyl Propionate Ester Heme	BKKVXUGDBLTOLY-YPFLCKFZSA-N
DB04010	2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide	NVVWVYYHTKCIAE-UHFFFAOYSA-N
DB04011	2'-(4-Dimethylaminophenyl)-5-(4-Methyl-1-Piperazinyl)-2,5'-Bi-Benzimidazole	VMCOQLKKSNQANE-UHFFFAOYSA-N
DB04012	(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine	GFEHACHKMVZGNQ-HOTGVXAUSA-N
DB04013	1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide	ZQTAMPRAONLFQI-FMTWGGRWSA-N
DB04014	Alsterpaullone	OLUKILHGKRVDCT-UHFFFAOYSA-N
DB04015	Methionine Phosphinate	CZRBNMUARBZMHQ-SCSAIBSYSA-N
DB04016	2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid	XUJQPDQURBZEGJ-KXQOOQHDSA-N
DB04017	Clorgiline	BTFHLQRNAMSNLC-UHFFFAOYSA-N
DB04018	S-Isopropyl-Isothiourea	XSSNABKEYXKKMK-UHFFFAOYSA-N
DB04020	4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol	AIBKIFHSQQYXLG-UHFFFAOYSA-N
DB04021	MF268	UXVBAZRPAJEAHR-GASCZTMLSA-N
DB04022	Guanosine tetraphosphate	BUFLLCUFNHESEH-UUOKFMHZSA-N
DB04023	GDP-alpha-D-mannuronic acid	DNBSDUDYNPJVCN-ZXTXFPBHSA-N
DB04024	Serine-3'-aminoadenosine	ITDKSTILAWHDJI-AYEBZEFBSA-N
DB04026	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04028	Tyvelose	KYPWIZMAJMNPMJ-VANKVMQKSA-N
DB04029	Phenylalanylamide	OBSIQMZKFXFYLV-QMMMGPOBSA-N
DB04030	1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole	ADXYEWMDAGIULV-UHFFFAOYSA-N
DB04031	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04032	Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Butyl-Amide	RCSLIFYNVZXHOC-PHWDIDRRSA-N
DB04033	Z-Ala Prolinal	RSSOZTMMMIWOJB-AAEUAGOBSA-N
DB04034	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04035	Ceftazidime BATSI	ZECCQELUYUPTSB-UUASQNMZSA-N
DB04036	Coenzyme A persulfide	REVPHPVBPSIEKM-IBOSZNHHSA-N
DB04037	N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine	UOUXILZUBDIWQU-UHFFFAOYSA-N
DB04038	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04039	3-Oxo-Pentadecanoic Acid	CJTNJZWHYGHVCD-UHFFFAOYSA-N
DB04040	N-[1,3-Di(4-morpholinyl)-2-propanyl]-3-(α-D-galactopyranosyloxy)-5-nitrobenzamide	MCMWCTMAKPQTPI-WGNYYXNJSA-N
DB04041	Nitrocefin Acyl-Serine	GPHOELDACAWWAE-DEKCOHRESA-L
DB04042	2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol	XLJNZONSWKENRP-VABIIVNOSA-N
DB04043	Carboxymycobactin T	GJJULHJRORAZCG-QMDLAEJKSA-M
DB04044	4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid	NAQUAVBNIYTIIS-UHFFFAOYSA-N
DB04045	(R)-methylmalonyl-CoA	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04046	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04047	6-hydroxymethylpterin diphosphate	AMDUVUKDRBIVAH-UHFFFAOYSA-N
DB04048	N-Carbamoyl-Alanine	LUSWEUMSEVLFEQ-UWTATZPHSA-N
DB04049	Coelenteramide	CJIIERPDFZUYPI-UHFFFAOYSA-N
DB04050	N-Propyl Isocyanide	FFDKYFGBIQQMSR-UHFFFAOYSA-N
DB04051	5-phenylpentanoic acid	BYHDDXPKOZIZRV-UHFFFAOYSA-N
DB04052	3,4-Xylenol	YCOXTKKNXUZSKD-UHFFFAOYSA-N
DB04053	Hypophosphite	GQZXNSPRSGFJLY-UHFFFAOYSA-M
DB04054	9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	PASRTKOWXJDFFV-UHFFFAOYSA-N
DB04055	2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium	HMSIYRVIPQHZBI-UHFFFAOYSA-O
DB04057	N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid	XRZABKCMPVBQFX-UGTLBTQMSA-N
DB04058	N-Carbamoylphenylalanine	IPWQOZCSQLTKOI-QMMMGPOBSA-N
DB04059	8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide	GRQLDCHTDNYVQI-UHFFFAOYSA-N
DB04060	(5-methyl-6-oxo-1,6-dihydro-pyridin-3-yl)-1,2-dideoxy-ribofuranose-5-monophosphate	MUWYCJQCZPFLFI-IVZWLZJFSA-N
DB04061	Alpha-Amino-2-Indanacetic Acid	GUDHMDVRURNAHL-SNVBAGLBSA-N
DB04062	beta-D-fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04063	alpha-Methylleucine	ARSWQPLPYROOBG-ZETCQYMHSA-N
DB04064	Nogalaviketone	QHNJNOBWURJIEK-UHFFFAOYSA-N
DB04065	N-Cyclopentyl-N-Cyclobutylformamide	DWGVYBRKKSJLNS-UHFFFAOYSA-N
DB04066	p-Coumaric acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04067	4-hydroxybenzyl coenzyme A	FZQUTWRNQJPTSH-SXQYHYLKSA-N
DB04068	2',3'-dideoxy-3'-fluoro-urididine-5'-diphosphate	WLQBZMZTRNPUDL-SHYZEUOFSA-N
DB04069	5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine	QKVREUJWFZJEJK-UHFFFAOYSA-N
DB04070	6-Deoxyerythronolide B	HQZOLNNEQAKEHT-IBBGRPSASA-N
DB04071	Cpad	LFERELMXERXKKQ-KMXXXSRASA-N
DB04072	Alpha-Methylisocitric Acid	HHKPKXCSHMJWCF-WVBDSBKLSA-N
DB04073	N-{3-[4-(3-amino-propyl)-piperazin-1-yl]-propyl}-3-nitro-5-(galactopyranosyl)-beta-benzamide	UEIGEWJJVQHIAX-DLBZZEGUSA-N
DB04074	alpha-Ketoisovalerate	QHKABHOOEWYVLI-UHFFFAOYSA-N
DB04075	N-Acetyl-L-Glutamate	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04076	Hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N
DB04079	Heptane-1,2,3-Triol	HXYCHJFUBNTKQR-RNFRBKRXSA-N
DB04080	RU78191	WWYDYZMNFQIYPT-UHFFFAOYSA-N
DB04081	(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide	PYXFWOIZPYXNRU-FSPLSTOPSA-N
DB04082	Decyloxy-Methanol	CDMVCFBAVCCGIE-UHFFFAOYSA-N
DB04083	N(6)-(pyridoxal phosphate)-L-lysine	YQSOQJORMNSDJL-QFULYMJESA-N
DB04084	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04085	Bis(N-maleimidomethyl)ether	UTRLJOWPWILGSB-UHFFFAOYSA-N
DB04086	2',4'-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside	WFVCNOHOODVBQK-IUBYCILNSA-N
DB04087	Open Form of 2'-Deoxy-Ribofuranose-5'-Phosphate	YCHBTVQJICBXEI-CRCLSJGQSA-N
DB04088	2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid	JTJBRKLISQICDU-DEOSSOPVSA-N
DB04089	AL5300	HHPUQNGRNUOYCD-VIFPVBQESA-N
DB04090	RH-1	JKDLOGLNPDVUCX-UHFFFAOYSA-N
DB04092	Apstatin	YVUUZAPYLPWFHE-HXFGRODQSA-N
DB04093	Undecanal	KMPQYAYAQWNLME-UHFFFAOYSA-N
DB04094	4-hydroxybutan-2-one	LVSQXDHWDCMMRJ-UHFFFAOYSA-N
DB04095	9-Deazahypoxanthine	UWMXUDUWVFWJPX-UHFFFAOYSA-N
DB04096	(2R,3R,4R,5R)-4,5-Dihydroxy-2-(hydroxymethyl)-6-oxo-3-piperidinyl beta-D-glucopyranoside	WXSNJJDPPISYEF-ZNLUKOTNSA-N
DB04097	Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose	OAPPZHVTNHJVAL-JZMIEXBBSA-N
DB04098	Balanol	XYUFCXJZFZPEJD-PGRDOPGGSA-N
DB04099	Deamido-Nad+	SENPVEZBRZQVST-HISDBWNOSA-O
DB04100	Tricarbonyl(1,10-phenanthroline)rhenium(1+)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04101	N'-[4-(2,4-Dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-N-hydroxyimidoformamide	OVKZTPFHUYGZBI-UHFFFAOYSA-N
DB04102	2-Amino-Adenosine	CQKMBZHLOYVGHW-QYYRPYCUSA-N
DB04103	3-Methylcytosine	UPHQQDZIRIHPHU-UHFFFAOYSA-O
DB04104	3-Methyladenine	FSASIHFSFGAIJM-UHFFFAOYSA-N
DB04105	N-Heptylformamide	YAUHDTOEJHVKJO-UHFFFAOYSA-N
DB04106	Fotemustine	YAKWPXVTIGTRJH-QMMMGPOBSA-N
DB04107	[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester	RNOYCNIZOAIUSV-LSWMGQQCSA-N
DB04108	(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide	AIIOXZPEXXZCML-KKXDTOCCSA-N
DB04109	[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine	XCLFQXCQQHVLJQ-UHFFFAOYSA-O
DB04110	2-Nitro-4-cresol	SYDNSSSQVSOXTN-UHFFFAOYSA-N
DB04111	Balhimycin	WKNFBFHAYANQHF-UHFFFAOYSA-N
DB04112	(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate	ZULTVWFLRZJENJ-AREMUKBSSA-N
DB04113	N-Formylpiperidine	FEWLNYSYJNLUOO-UHFFFAOYSA-N
DB04114	3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine	QTPHSDHUHXUYFE-NWDGAFQWSA-N
DB04115	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04116	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04117	4-(N,N-Dimethylamino)cinnamoyl-CoA	WWUPGKDRUIPTRA-XITLLWRLSA-N
DB04118	N-Coeleneterazine	OMOBIXPIGAIKCC-YZNIXAGQSA-N
DB04119	Hexatantalum Dodecabromide	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	4-Methyl-1,2-Benzenediol	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04121	Guanosine-3'-monophosphate-5'-diphosphate	HEYSFDAMRDTCJM-UUOKFMHZSA-N
DB04122	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04123	(P-Iodophenylacetylamino)Methylphosphinic Acid	NJMHQBSYSLWOQF-UHFFFAOYSA-N
DB04124	Aurodox	NTAHMPNXQOYXSX-WKSONYIQSA-N
DB04125	N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine	ZUWBXGHMVKDMQO-DEOSSOPVSA-N
DB04126	N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	KBIWEWPGBHKYML-RYUDHWBXSA-N
DB04127	beta-D-arabinofuranose 5-phosphate	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04128	5-Nitroso-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione	YMWIHKCBRFEJMH-RPDRRWSUSA-N
DB04129	Willardiine	KCGPSMHZJWSWPT-UHFFFAOYSA-N
DB04130	5-Methoxybenzimidazole	ILMHAGCURJPNRZ-UHFFFAOYSA-N
DB04131	10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione	BLGDWFJQIHBUJY-NWJGULHDSA-N
DB04132	S-Hexylglutathione	HXJDWCWJDCOHDG-RYUDHWBXSA-N
DB04133	Degraded Cephaloridine	SFVACKBZMIZHCK-ZWNOBZJWSA-N
DB04135	(4S)-5-Fluoro-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone	PRVUBDAKZJCBTI-VKHMYHEASA-N
DB04136	Lysophosphotidylserine	RPZLJDFLPRHXGM-HSALFYBXSA-N
DB04137	Guanosine-5'-Triphosphate	XKMLYUALXHKNFT-UUOKFMHZSA-N
DB04138	5-[Bis(2-bromoethyl)amino]-N-(2,3-dioxopropyl)-2,4-dinitrobenzamide	LECLJMCDJUEAKI-UHFFFAOYSA-N
DB04139	6-Hydroxypropylthymine	OIEJBPVNLZZLGQ-UHFFFAOYSA-N
DB04140	1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide	SUSMVCKSLVPRCL-QGZVFWFLSA-N
DB04141	2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol	JVAZJLFFSJARQM-YBXAARCKSA-N
DB04142	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide	FEYGJZKVMASWJB-UHFFFAOYSA-N
DB04143	Indole-3-Glycerol Phosphate	NQEQTYPJSIEPHW-MNOVXSKESA-N
DB04144	Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone	ZXIPEZDMQNYFOO-WUFINQPMSA-N
DB04145	Nicotinyl alcohol	MVQVNTPHUGQQHK-UHFFFAOYSA-N
DB04146	I-Coeleneterazine	VKJBKKSOPAEBAT-GJZUVCINSA-N
DB04147	Dodecyldimethylamine N-oxide	SYELZBGXAIXKHU-UHFFFAOYSA-N
DB04149	(R)-Rolipram	HJORMJIFDVBMOB-LBPRGKRZSA-N
DB04150	N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine	TWMKRGDZEJLDDH-LKXWSVAYSA-N
DB04151	1-Methylhistidine	BRMWTNUJHUMWMS-LURJTMIESA-N
DB04152	2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid	HJEPOXZLPHUVFE-ZETCQYMHSA-N
DB04153	S-Hydroxymethyl Glutathione	PIUSLWSYOYFRFR-BQBZGAKWSA-N
DB04154	N-Methyl-N-[3-(6-Phenyl[1,2,4]Triazolo[4,3-B]Pyridazin-3-Yl)Phenyl]Acetamide	ALBWBHNFOJJMCV-UHFFFAOYSA-N
DB04155	2-Fluoro-2-Deoxy-Beta-D-Galactopyranosyl-Beta-D-Glucopyranose	KWMZPXRIEZDXAQ-QRZGKKJRSA-N
